I,T,R,E,A,DE,DA,H,M
427,0,0,37,17,8,18629,451,8122
427,0,1,24,9,9,15312,76,472
427,0,1,40,0,4,10268,0,0
427,0,2,19,30,8,6198,16223,778
427,0,2,34,38,8,12511,11975,1697
427,1,0,24,7,11,18928,37,24324
427,1,1,17,2,15,11847,125,155
427,1,1,29,0,11,12297,133,3529
427,1,2,15,21,7,3106,18852,140
427,1,2,16,11,15,5245,15204,0
428,0,0,28,4,2,9514,0,9799
428,0,1,19,0,4,5390,0,0
428,0,1,17,6,5,5520,1348,3681
428,0,2,13,9,4,2369,5115,155
428,0,2,14,12,5,2684,6722,0
428,1,0,10,0,9,8131,76,3290
428,1,1,10,1,6,7836,1192,317
428,1,1,11,2,7,7452,0,0
428,1,2,3,3,7,1819,2965,322
428,1,2,0,6,8,1129,4409,650
429,0,0,22,7,8,12307,1175,7201
429,0,1,19,3,3,9787,1869,6156
429,0,1,24,0,8,7255,0,0
429,0,2,16,12,4,3268,9227,0
429,0,2,9,17,5,3196,8176,1164
429,1,0,21,5,6,10284,38,7827
429,1,1,11,2,9,8731,1193,3602
429,1,1,16,2,8,11604,0,104
429,1,2,12,6,9,2141,9377,78
429,1,2,10,11,6,4174,6883,0
430,0,0,28,9,10,12348,902,15934
430,0,1,28,0,12,10971,0,0
430,0,1,40,1,8,19591,70,770
430,0,2,22,24,10,7475,8314,779
430,0,2,20,37,13,6662,11601,57
430,1,0,15,1,10,8362,1626,14643
430,1,1,21,0,12,14683,0,140
430,1,1,31,3,12,12301,84,855
430,1,2,9,20,8,3001,11862,560
430,1,2,20,21,8,6676,13376,120
431,0,0,39,10,8,18827,0,18625
431,0,1,43,0,6,13018,0,31
431,0,1,33,1,11,18609,526,2402
431,0,2,34,30,10,10265,14235,849
431,0,2,21,36,10,9769,14213,1255
431,1,0,29,9,10,14443,858,15348
431,1,1,21,0,16,14007,456,1845
431,1,1,26,1,12,18286,2613,1638
431,1,2,18,24,11,4993,21106,2262
431,1,2,14,26,16,4830,14523,4796
432,0,0,26,6,9,14270,243,8173
432,0,1,22,0,8,9067,0,0
432,0,1,18,4,8,12348,0,2136
432,0,2,22,23,7,7196,9056,1400
432,0,2,21,19,8,6568,8333,0
432,1,0,12,2,15,12172,0,6174
432,1,1,21,3,6,9888,1798,5131
432,1,1,28,1,10,12132,1315,68
432,1,2,18,16,6,4578,10021,436
432,1,2,13,14,5,3653,11797,1545
433,0,0,16,7,11,8515,0,7672
433,0,1,25,0,1,12875,0,0
433,0,1,23,2,9,9702,2804,3131
433,0,2,12,29,4,2709,11645,0
433,0,2,26,12,7,9033,9491,0
433,1,0,19,3,6,11462,0,21882
433,1,1,16,1,12,14149,0,0
433,1,1,20,5,12,13278,1051,1644
433,1,2,18,8,6,9179,11127,0
433,1,2,10,14,6,8493,8548,0
434,0,0,10,2,0,6723,0,5227
434,0,1,6,2,4,5925,0,0
434,0,1,5,1,2,6778,0,0
434,0,2,6,7,1,3344,4868,179
434,0,2,1,7,2,1441,7971,224
434,1,0,4,1,3,5497,1384,5752
434,1,1,5,1,4,4251,0,611
434,1,1,3,0,4,4689,0,594
434,1,2,1,2,2,1891,4784,155
434,1,2,1,3,3,2061,6961,0
435,0,0,14,3,6,8382,0,6664
435,0,1,19,1,6,10391,412,608
435,0,1,14,0,4,5606,0,11
435,0,2,8,15,5,2993,8190,43
435,0,2,11,11,2,3900,8544,737
435,1,0,10,2,5,6426,3111,3563
435,1,1,12,1,5,10704,0,603
435,1,1,6,0,7,5669,0,1751
435,1,2,5,11,4,2496,5379,349
435,1,2,6,12,6,3497,6391,455
436,0,0,12,1,4,4089,0,9223
436,0,1,15,2,3,5419,505,0
436,0,1,15,1,0,9470,0,63
436,0,2,10,8,2,2641,4807,0
436,0,2,8,0,2,3414,4458,0
436,1,0,7,3,6,3660,0,9102
436,1,1,5,0,5,4017,0,616
436,1,1,4,1,6,4800,0,112
436,1,2,4,3,6,2581,6655,179
436,1,2,7,5,7,2381,4015,2322
437,0,0,24,3,7,13582,0,16973
437,0,1,24,1,5,9585,243,1689
437,0,1,16,1,3,11530,0,1243
437,0,2,15,8,2,6755,11972,0
437,0,2,16,15,5,4512,8952,775
437,1,0,13,3,8,11394,0,13149
437,1,1,13,3,10,8080,791,2025
437,1,1,12,1,7,10404,0,751
437,1,2,6,7,9,2749,11678,1471
437,1,2,9,10,8,3711,10194,1647
438,0,0,19,3,2,7568,179,5710
438,0,1,21,0,4,7467,261,798
438,0,1,20,0,4,6637,1175,0
438,0,2,6,10,3,2330,6458,728
438,0,2,12,10,5,3901,5028,66
438,1,0,7,1,6,6996,0,9904
438,1,1,11,0,8,4767,202,0
438,1,1,9,0,8,4845,1368,1297
438,1,2,1,5,8,2342,5557,35
438,1,2,7,6,8,3179,4683,676
439,0,0,13,3,3,5256,0,5348
439,0,1,17,0,0,4641,0,0
439,0,1,18,0,3,5310,9,1351
439,0,2,13,9,1,5356,3384,0
439,0,2,10,16,2,2948,5113,1811
439,1,0,7,1,5,6540,266,2451
439,1,1,6,0,5,4475,484,625
439,1,1,7,0,7,3748,0,251
439,1,2,0,8,4,0,5839,0
439,1,2,1,5,5,1501,5680,321
440,0,0,32,2,5,10959,49,11174
440,0,1,29,14,4,11968,0,0
440,0,1,33,0,2,7866,0,0
440,0,2,33,33,5,6565,7498,205
440,0,2,8,15,8,3052,7196,161
440,1,0,19,2,12,9943,0,9213
440,1,1,8,0,12,7696,369,292
440,1,1,9,0,10,8384,0,539
440,1,2,3,7,12,2901,7182,690
440,1,2,9,7,12,4505,6796,209
441,0,0,26,6,7,8070,0,15115
441,0,1,14,2,6,7992,45,622
441,0,1,22,0,6,7921,0,0
441,0,2,24,16,8,6579,7184,0
441,0,2,7,12,9,2276,5931,451
441,1,0,22,5,6,8742,1192,3960
441,1,1,15,4,11,7968,0,0
441,1,1,13,0,7,7463,132,706
441,1,2,9,11,9,2200,7434,561
441,1,2,12,6,7,5736,6126,0
442,0,0,15,2,1,6191,0,6381
442,0,1,11,1,0,6051,1010,0
442,0,1,16,0,2,6458,102,1020
442,0,2,13,6,0,3007,5712,0
442,0,2,6,15,2,2286,5465,240
442,1,0,3,1,5,4018,50,8530
442,1,1,3,0,6,4186,628,708
442,1,1,3,1,5,4007,321,481
442,1,2,1,2,5,548,5272,247
442,1,2,3,0,3,3855,5066,0
443,0,0,28,4,12,12585,0,9577
443,0,1,29,9,5,20028,281,0
443,0,1,21,2,14,17067,1626,2394
443,0,2,14,7,9,9960,13373,0
443,0,2,11,21,8,3668,18994,1250
443,1,0,29,8,12,15769,0,17589
443,1,1,21,2,15,13542,116,2104
443,1,1,28,0,9,15712,0,420
443,1,2,21,29,6,9955,16137,0
443,1,2,23,16,3,4439,21885,1652
444,0,0,27,10,3,13985,0,5570
444,0,1,18,1,5,9463,0,55
444,0,1,18,2,8,11234,1019,147
444,0,2,13,13,7,7310,7175,0
444,0,2,1,13,7,962,8455,96
444,1,0,19,2,7,11058,2583,3888
444,1,1,12,1,8,13605,0,77
444,1,1,17,0,6,8932,595,1321
444,1,2,8,13,7,5773,13686,0
444,1,2,4,8,12,2431,7413,293
445,0,0,14,14,7,9492,755,2802
445,0,1,17,3,3,7445,0,30
445,0,1,21,0,7,6533,59,1415
445,0,2,13,15,2,3238,5824,174
445,0,2,27,15,2,5561,6549,0
445,1,0,10,2,6,6018,4423,3311
445,1,1,10,2,9,7593,0,96
445,1,1,9,2,8,6043,198,865
445,1,2,13,9,8,5281,5147,0
445,1,2,8,8,6,2787,6599,504
446,0,0,16,2,2,10016,0,13336
446,0,1,11,1,4,9898,863,1407
446,0,1,17,0,4,8414,0,0
446,0,2,7,9,6,3589,7276,0
446,0,2,8,17,3,3114,7667,0
446,1,0,9,0,3,8458,2985,2986
446,1,1,11,0,6,7962,987,29
446,1,1,9,0,5,5878,157,360
446,1,2,5,4,6,2144,6909,1253
446,1,2,5,4,3,3203,10809,1144
447,0,0,30,2,5,17285,0,17089
447,0,1,29,0,11,11476,52,1265
447,0,1,27,1,13,15501,2286,10
447,0,2,24,34,10,10612,12137,0
447,0,2,18,24,10,4321,11698,962
447,1,0,26,6,9,11687,3739,13044
447,1,1,22,3,16,10082,0,2426
447,1,1,21,2,13,14064,172,342
447,1,2,11,16,11,6358,11059,296
447,1,2,25,20,6,8890,18218,0
448,0,0,11,3,0,4474,0,1518
448,0,1,8,0,2,1659,0,505
448,0,1,10,2,2,3645,0,0
448,0,2,8,4,0,1760,4126,0
448,0,2,2,3,3,185,1645,671
448,1,0,2,0,3,4067,867,1663
448,1,1,3,0,4,2446,0,0
448,1,1,3,0,5,2280,0,646
448,1,2,1,1,5,1033,1587,135
448,1,2,2,2,5,982,1208,0
449,0,0,16,4,3,6417,0,7550
449,0,1,16,0,3,6141,27,1231
449,0,1,24,0,1,7900,0,0
449,0,2,10,9,4,3643,3609,8
449,0,2,12,8,1,3332,6315,0
449,1,0,8,1,6,5076,135,3695
449,1,1,7,1,6,4240,1225,0
449,1,1,3,1,9,5891,0,0
449,1,2,3,8,6,693,6084,0
449,1,2,5,4,7,1011,5876,215
450,0,0,30,7,8,16715,336,10185
450,0,1,22,1,10,6986,0,0
450,0,1,30,1,8,15604,1866,6071
450,0,2,16,15,13,4493,14010,1221
450,0,2,21,13,11,12391,12078,0
450,1,0,27,6,10,16553,0,15375
450,1,1,29,4,11,16399,0,1681
450,1,1,29,0,10,12093,617,3868
450,1,2,11,15,13,5654,12513,594
450,1,2,9,22,12,4717,13214,0
451,0,0,24,2,6,12700,0,14797
451,0,1,25,0,3,8648,214,1431
451,0,1,27,9,6,9813,0,0
451,0,2,8,20,8,2833,7066,120
451,0,2,3,26,6,1106,10446,0
451,1,0,16,4,8,9494,857,8806
451,1,1,14,0,9,9440,145,2267
451,1,1,19,5,7,8780,0,0
451,1,2,4,7,11,1327,5780,1428
451,1,2,8,14,8,3866,8413,0
452,0,0,18,4,5,11545,0,21772
452,0,1,27,3,8,10388,0,78
452,0,1,24,9,5,9311,75,0
452,0,2,15,3,6,4274,8019,0
452,0,2,9,15,2,3187,9576,844
452,1,0,14,3,8,12426,0,10318
452,1,1,12,2,13,6571,0,159
452,1,1,10,2,10,6969,0,128
452,1,2,8,9,8,3495,8878,800
452,1,2,5,11,10,4368,7841,491
453,0,0,32,6,1,13720,0,15470
453,0,1,31,3,3,9597,45,805
453,0,1,24,10,4,4608,115,1844
453,0,2,8,28,2,1373,7341,379
453,0,2,26,5,1,7787,7601,0
453,1,0,2,0,10,7256,0,11380
453,1,1,4,0,11,6375,0,189
453,1,1,7,0,9,7502,0,0
453,1,2,4,5,9,2092,10952,221
453,1,2,1,4,8,2434,6795,546
454,0,0,16,5,7,13270,0,16464
454,0,1,22,2,5,6643,0,0
454,0,1,14,6,6,10340,328,99
454,0,2,13,16,7,4984,9043,1532
454,0,2,13,2,9,5534,7538,0
454,1,0,23,4,5,12196,379,23645
454,1,1,24,2,3,13097,151,291
454,1,1,17,0,8,5637,0,0
454,1,2,11,10,8,3967,10905,603
454,1,2,1,19,10,981,10548,0
455,0,0,43,11,13,11503,530,18166
455,0,1,45,0,6,9904,0,0
455,0,1,41,0,5,15631,0,4691
455,0,2,24,21,7,9152,9515,0
455,0,2,33,11,7,12629,13704,0
455,1,0,20,4,11,15105,1952,8773
455,1,1,22,4,14,12391,1533,23
455,1,1,18,2,13,10982,1559,18
455,1,2,17,7,14,7254,12851,0
455,1,2,13,20,14,4597,11914,454
456,0,0,47,13,7,16064,0,17592
456,0,1,36,0,3,10076,0,0
456,0,1,38,6,9,17282,229,164
456,0,2,27,37,7,8018,14340,586
456,0,2,16,15,8,6545,13910,337
456,1,0,23,4,11,17510,0,18395
456,1,1,22,0,11,14506,954,2181
456,1,1,8,0,18,9756,1827,714
456,1,2,11,7,12,8385,12803,300
456,1,2,12,14,15,4090,12759,86
457,0,0,24,4,6,12389,810,12801
457,0,1,21,6,8,7008,0,0
457,0,1,25,3,8,9802,0,0
457,0,2,17,22,7,4686,9316,0
457,0,2,15,16,7,5862,4817,387
457,1,0,14,1,9,5695,0,16841
457,1,1,18,7,8,12181,0,0
457,1,1,15,0,10,6767,1078,0
457,1,2,9,13,6,2450,9100,736
457,1,2,16,14,9,6134,9283,0
458,0,0,30,10,3,11170,0,5987
458,0,1,27,0,5,8046,0,0
458,0,1,15,1,9,6622,577,87
458,0,2,18,12,4,4296,5778,510
458,0,2,10,17,8,3419,7024,33
458,1,0,20,7,11,8147,0,10447
458,1,1,13,0,8,5186,498,1245
458,1,1,19,0,4,7398,0,0
458,1,2,6,14,8,3223,5534,1025
458,1,2,12,5,9,3693,6759,0
459,0,0,23,7,5,9355,8587,1679
459,0,1,22,0,2,7890,59,2741
459,0,1,22,9,5,14373,0,0
459,0,2,12,8,3,6863,9957,0
459,0,2,17,30,2,7196,9921,0
459,1,0,7,2,9,11851,0,16765
459,1,1,8,0,12,9900,176,86
459,1,1,7,0,9,9654,678,2111
459,1,2,4,9,5,3751,14774,0
459,1,2,8,7,10,6666,7709,0
460,0,0,23,8,6,13407,157,6846
460,0,1,24,3,10,11217,162,171
460,0,1,31,5,9,13343,0,1051
460,0,2,23,13,2,9453,9386,0
460,0,2,10,19,9,2609,8476,420
460,1,0,19,1,13,9709,0,22064
460,1,1,23,1,9,12688,18,981
460,1,1,9,0,6,6910,1800,0
460,1,2,5,15,8,2964,12682,1153
460,1,2,18,18,8,8951,11908,2147
461,0,0,36,9,5,12667,216,19801
461,0,1,34,0,9,10861,66,1297
461,0,1,24,6,9,11444,0,296
461,0,2,18,25,9,4903,11248,0
461,0,2,22,10,11,10660,8025,1146
461,1,0,30,4,8,15106,1013,15918
461,1,1,21,3,12,10364,938,0
461,1,1,29,0,12,9439,474,3162
461,1,2,7,23,9,2891,12992,0
461,1,2,11,14,11,3285,10687,854
462,0,0,19,4,0,6737,0,10560
462,0,1,7,0,4,4989,0,656
462,0,1,13,4,3,7663,0,232
462,0,2,9,8,2,4582,4497,255
462,0,2,10,2,1,6771,5646,34
462,1,0,7,0,5,5073,4061,2005
462,1,1,4,0,6,3922,835,0
462,1,1,3,0,6,4450,0,0
462,1,2,2,1,6,3060,5197,181
462,1,2,0,6,5,230,8869,0
463,0,0,40,9,9,16478,618,22627
463,0,1,30,2,18,16271,132,1030
463,0,1,32,0,17,16549,2791,0
463,0,2,17,2,8,10011,12329,521
463,0,2,9,26,13,4253,14456,245
463,1,0,27,13,12,9747,0,8453
463,1,1,30,9,14,16077,175,42
463,1,1,42,1,14,17379,1457,2384
463,1,2,25,5,10,11844,12960,593
463,1,2,23,25,11,7938,18399,1968
464,0,0,22,9,12,13141,2107,5089
464,0,1,20,0,11,12162,832,0
464,0,1,16,0,10,10777,130,1840
464,0,2,10,1,6,5097,8343,270
464,0,2,21,15,5,6051,9167,1895
464,1,0,26,5,10,9943,370,17480
464,1,1,24,0,12,13305,697,1648
464,1,1,27,0,3,8515,0,0
464,1,2,16,17,9,5524,9524,635
464,1,2,14,2,9,9396,11220,894
465,0,0,14,3,0,7602,0,7217
465,0,1,18,0,3,8229,0,0
465,0,1,12,1,3,4122,0,128
465,0,2,6,1,1,3729,6826,427
465,0,2,10,11,1,2907,6441,618
465,1,0,5,0,5,6593,0,9430
465,1,1,6,1,5,7196,15,406
465,1,1,2,0,6,3969,438,35
465,1,2,0,1,4,1155,7182,141
465,1,2,2,3,4,1217,7704,658
466,0,0,24,2,4,7538,711,4150
466,0,1,17,1,6,7050,0,789
466,0,1,21,0,8,6847,0,0
466,0,2,14,10,9,6047,3032,652
466,0,2,10,4,9,4820,4003,0
466,1,0,17,3,8,7147,351,3898
466,1,1,19,0,9,6344,0,847
466,1,1,26,1,7,9108,150,165
466,1,2,7,22,6,2734,8985,0
466,1,2,5,11,9,1363,4738,45
467,0,0,26,4,3,10359,0,3843
467,0,1,15,0,3,3479,0,0
467,0,1,17,5,3,10308,0,0
467,0,2,5,17,2,3023,7002,618
467,0,2,10,16,3,3734,9071,0
467,1,0,7,2,4,6453,0,9665
467,1,1,10,0,5,6272,62,1417
467,1,1,6,1,7,5267,78,76
467,1,2,5,1,6,4602,8211,716
467,1,2,2,5,7,1979,7396,329
