INDEX,TEAM,ROLE,E,A,D,DMG,H,MIT
174,2,SUPPORT,6,5,8,1205,9497,955
175,1,TANK,19,12,1,6445,0,6105
175,1,DAMAGE,10,0,3,2807,0,0
175,1,DAMAGE,11,3,1,7365,0,0
175,1,SUPPORT,9,16,2,2095,4968,0
175,1,SUPPORT,6,15,2,746,5635,0
175,2,TANK,6,2,4,3391,0,4743
175,2,DAMAGE,2,0,7,3612,0,0
175,2,DAMAGE,6,0,4,5458,0,1096
175,2,SUPPORT,3,4,4,1514,4346,0
175,2,SUPPORT,1,3,4,973,5278,19
176,1,TANK,24,10,11,14480,1496,8940
176,1,DAMAGE,28,0,7,10684,0,0
176,1,DAMAGE,19,4,11,10919,0,0
176,1,SUPPORT,21,14,4,7585,13614,0
176,1,SUPPORT,7,25,10,4183,13696,101
176,2,TANK,27,9,8,12377,0,17694
176,2,DAMAGE,22,3,9,12841,267,650
176,2,DAMAGE,21,3,12,14655,525,56
176,2,SUPPORT,17,20,12,4309,14196,757
176,2,SUPPORT,19,3,7,10744,7286,0
177,1,TANK,15,0,5,7367,0,5502
177,1,DAMAGE,12,0,3,4733,0,0
177,1,DAMAGE,6,8,5,3322,263,0
177,1,SUPPORT,4,10,3,2396,5081,211
177,1,SUPPORT,15,1,6,7332,2916,0
177,2,TANK,11,2,5,5058,0,5046
177,2,DAMAGE,7,2,6,5007,285,0
177,2,DAMAGE,9,0,4,5378,664,72
177,2,SUPPORT,15,7,4,3893,6203,318
177,2,SUPPORT,2,8,5,873,6436,0
178,1,TANK,18,3,2,6643,0,9531
178,1,DAMAGE,24,0,1,6204,0,0
178,1,DAMAGE,19,0,2,5057,0,378
178,1,SUPPORT,10,21,2,3287,9919,0
178,1,SUPPORT,16,10,2,3805,5233,691
178,2,TANK,6,2,7,6191,0,4498
178,2,DAMAGE,5,1,5,4812,247,0
178,2,DAMAGE,4,0,7,7925,35,37
178,2,SUPPORT,1,4,8,1944,4306,183
178,2,SUPPORT,5,6,6,2210,6311,0
179,1,TANK,22,7,7,9639,0,14431
179,1,DAMAGE,30,0,7,8304,0,0
179,1,DAMAGE,29,5,8,10111,0,424
179,1,SUPPORT,21,6,2,8255,7717,0
179,1,SUPPORT,16,20,3,4294,9403,1295
179,2,TANK,14,6,9,8293,0,6776
179,2,DAMAGE,13,1,9,10674,486,265
179,2,DAMAGE,17,0,12,7953,0,116
179,2,SUPPORT,12,12,11,5527,6481,0
179,2,SUPPORT,6,12,12,3033,9189,816
180,1,TANK,31,6,5,14798,0,9361
180,1,DAMAGE,31,0,8,10143,0,0
180,1,DAMAGE,35,7,8,16193,0,0
180,1,SUPPORT,11,35,2,4271,17341,0
180,1,SUPPORT,15,18,2,4588,15532,1396
180,2,TANK,11,3,11,17712,0,9063
180,2,DAMAGE,14,0,9,15865,0,1522
180,2,DAMAGE,16,1,17,11568,359,0
180,2,SUPPORT,6,9,12,4145,8959,2676
180,2,SUPPORT,2,14,11,792,14284,0
181,1,TANK,25,2,6,10101,0,8897
181,1,DAMAGE,30,0,4,9180,0,0
181,1,DAMAGE,25,0,4,11238,0,382
181,1,SUPPORT,13,20,3,2846,10201,541
181,1,SUPPORT,16,26,2,5733,9524,0
181,2,TANK,4,1,12,8342,0,12974
181,2,DAMAGE,17,1,9,10275,0,1042
181,2,DAMAGE,9,2,9,9481,0,0
181,2,SUPPORT,1,8,7,913,10589,650
181,2,SUPPORT,9,7,9,2927,5277,241
182,1,TANK,23,16,4,7283,859,6567
182,1,DAMAGE,27,0,0,6936,0,0
182,1,DAMAGE,15,3,8,5454,0,864
182,1,SUPPORT,8,13,3,1627,6941,0
182,1,SUPPORT,15,12,4,2438,6398,638
182,2,TANK,10,0,4,6324,0,4893
182,2,DAMAGE,7,2,9,7251,32,0
182,2,DAMAGE,7,3,11,6497,0,100
182,2,SUPPORT,9,5,9,6265,3606,0
182,2,SUPPORT,0,11,4,168,5152,0
183,1,TANK,33,17,10,16720,0,10463
183,1,DAMAGE,29,10,7,17350,0,573
183,1,DAMAGE,25,0,5,11263,0,0
183,1,SUPPORT,16,26,12,8434,10158,53
183,1,SUPPORT,17,22,6,7972,13989,234
183,2,TANK,24,8,14,18284,0,13143
183,2,DAMAGE,20,2,11,14655,2268,6180
183,2,DAMAGE,16,1,12,12053,0,215
183,2,SUPPORT,13,21,9,4029,15683,1759
183,2,SUPPORT,8,22,7,1178,18681,1905
184,1,TANK,24,7,7,12331,0,16362
184,1,DAMAGE,27,0,5,7075,0,0
184,1,DAMAGE,25,15,9,6574,480,0
184,1,SUPPORT,17,17,3,5030,8887,2180
184,1,SUPPORT,27,14,3,9754,11635,0
184,2,TANK,14,1,8,6881,0,13144
184,2,DAMAGE,15,3,7,11044,2128,100
184,2,DAMAGE,17,0,7,10358,0,529
184,2,SUPPORT,6,17,8,4618,12854,129
184,2,SUPPORT,9,9,13,4448,7451,688
185,1,TANK,37,11,13,16634,0,12350
185,1,DAMAGE,43,0,13,12654,0,0
185,1,DAMAGE,34,4,16,13779,950,115
185,1,SUPPORT,34,33,13,9021,18336,0
185,1,SUPPORT,20,29,16,7884,9116,1575
185,2,TANK,40,11,15,13001,499,8674
185,2,DAMAGE,43,0,13,16086,0,365
185,2,DAMAGE,37,5,17,14517,267,484
185,2,SUPPORT,28,20,13,11362,14432,0
185,2,SUPPORT,19,34,15,7335,11389,548
186,1,TANK,27,10,4,11269,0,7744
186,1,DAMAGE,20,0,3,5198,0,0
186,1,DAMAGE,21,3,4,9755,0,0
186,1,SUPPORT,18,19,3,4912,10786,0
186,1,SUPPORT,8,16,5,2546,8933,2122
186,2,TANK,15,3,7,7456,0,5271
186,2,DAMAGE,13,1,6,9350,0,10
186,2,DAMAGE,14,4,6,8258,0,77
186,2,SUPPORT,3,15,7,432,13439,336
186,2,SUPPORT,7,8,5,7138,7131,0
187,1,TANK,43,8,9,23918,24,8829
187,1,DAMAGE,33,5,8,16739,0,352
187,1,DAMAGE,35,0,11,14562,49,0
187,1,SUPPORT,22,30,5,5523,11866,277
187,1,SUPPORT,14,29,8,3835,12578,1366
187,2,TANK,16,3,9,10046,0,30946
187,2,DAMAGE,20,5,15,12078,0,1089
187,2,DAMAGE,33,3,14,16313,0,2758
187,2,SUPPORT,19,13,10,7903,16987,0
187,2,SUPPORT,8,19,11,2667,20951,1798
188,1,TANK,19,0,8,11883,335,6134
188,1,DAMAGE,14,2,7,9144,0,654
188,1,DAMAGE,15,2,13,7942,537,949
188,1,SUPPORT,10,17,2,3683,7974,213
188,1,SUPPORT,13,13,4,5989,5654,360
188,2,TANK,24,4,6,12719,0,14506
188,2,DAMAGE,11,1,8,6786,644,3383
188,2,DAMAGE,25,5,8,8714,0,431
188,2,SUPPORT,8,15,3,2164,14108,0
188,2,SUPPORT,5,11,6,2347,9283,220
189,1,TANK,13,5,1,4903,350,2878
189,1,DAMAGE,18,0,5,9020,947,0
189,1,DAMAGE,19,2,6,6396,120,540
189,1,SUPPORT,10,16,3,1538,7243,466
189,1,SUPPORT,7,11,2,1311,6884,464
189,2,TANK,8,3,5,4704,203,3185
189,2,DAMAGE,8,3,5,6794,0,368
189,2,DAMAGE,6,1,9,4708,0,566
189,2,SUPPORT,9,6,3,4016,4736,271
189,2,SUPPORT,6,3,8,3671,4507,0
190,1,TANK,33,9,4,9127,0,4729
190,1,DAMAGE,19,0,4,6958,0,0
190,1,DAMAGE,24,1,6,6886,823,0
190,1,SUPPORT,18,23,5,2559,8488,962
190,1,SUPPORT,25,24,3,5611,10607,0
190,2,TANK,15,4,7,6871,26,4371
190,2,DAMAGE,13,1,9,8778,0,295
190,2,DAMAGE,10,3,7,8397,180,0
190,2,SUPPORT,10,5,9,7615,5514,0
190,2,SUPPORT,0,9,9,1134,7326,166
191,1,TANK,30,5,8,11894,382,7715
191,1,DAMAGE,25,0,3,8275,0,0
191,1,DAMAGE,21,5,4,11020,0,612
191,1,SUPPORT,9,21,4,2915,11253,0
191,1,SUPPORT,12,14,5,5073,6417,893
191,2,TANK,15,3,9,10706,0,7275
191,2,DAMAGE,13,1,7,10073,0,0
191,2,DAMAGE,10,0,11,6414,427,10
191,2,SUPPORT,8,11,9,2179,9625,606
191,2,SUPPORT,13,12,5,4105,10045,0
192,1,TANK,20,8,1,6620,0,2717
192,1,DAMAGE,16,0,5,4983,0,0
192,1,DAMAGE,24,1,4,12306,0,67
192,1,SUPPORT,0,19,1,0,7593,0
192,1,SUPPORT,14,15,4,6025,7457,0
192,2,TANK,9,2,6,5090,66,6471
192,2,DAMAGE,8,0,9,4905,0,35
192,2,DAMAGE,4,3,8,4381,227,88
192,2,SUPPORT,8,8,5,4638,8917,0
192,2,SUPPORT,6,5,3,2574,6111,0
193,1,TANK,28,3,5,15614,381,8082
193,1,DAMAGE,24,4,6,9277,0,1721
193,1,DAMAGE,37,2,7,18517,0,0
193,1,SUPPORT,8,22,3,3219,12055,178
193,1,SUPPORT,17,30,5,5683,11863,0
193,2,TANK,16,5,13,13027,0,14661
193,2,DAMAGE,15,0,12,12818,0,3580
193,2,DAMAGE,15,2,11,14392,1175,0
193,2,SUPPORT,2,12,6,2440,10325,1207
193,2,SUPPORT,1,12,9,2430,13660,334
194,1,TANK,36,10,0,13031,0,12571
194,1,DAMAGE,23,0,3,7562,0,0
194,1,DAMAGE,20,0,5,10619,0,23
194,1,SUPPORT,5,28,4,1221,12515,0
194,1,SUPPORT,6,17,3,2663,9669,634
194,2,TANK,9,1,5,11889,339,5738
194,2,DAMAGE,7,0,11,8259,0,329
194,2,DAMAGE,7,0,11,7986,1104,1056
194,2,SUPPORT,1,5,8,2338,6902,527
194,2,SUPPORT,0,5,10,755,6949,0
195,1,TANK,21,4,5,11634,445,5830
195,1,DAMAGE,25,0,1,9147,0,0
195,1,DAMAGE,18,5,5,6846,0,87
195,1,SUPPORT,1,19,3,1116,7436,0
195,1,SUPPORT,21,14,3,7940,6176,1007
195,2,TANK,6,3,9,6454,0,11453
195,2,DAMAGE,10,0,9,9061,0,0
195,2,DAMAGE,7,2,4,4300,578,1815
195,2,SUPPORT,5,5,9,4194,5025,0
195,2,SUPPORT,10,6,10,3489,9318,0
196,1,TANK,13,2,1,6362,39,3918
196,1,DAMAGE,15,1,5,6260,64,808
196,1,DAMAGE,10,2,8,5750,236,822
196,1,SUPPORT,11,11,5,4298,6613,1458
196,1,SUPPORT,9,11,4,3059,8128,0
197,1,TANK,16,3,3,6951,0,3707
197,1,DAMAGE,6,1,3,3778,0,921
197,1,DAMAGE,12,1,6,4264,0,0
197,1,SUPPORT,8,6,1,2465,5033,147
197,1,SUPPORT,6,9,4,1783,4949,201
198,1,TANK,21,5,8,11371,2979,2390
198,1,DAMAGE,27,0,5,7547,0,0
198,1,DAMAGE,19,2,9,12812,254,171
198,1,SUPPORT,18,11,5,5736,8293,3324
198,1,SUPPORT,14,23,6,3525,15086,0
198,2,TANK,19,2,10,16268,0,8827
198,2,DAMAGE,18,4,8,11296,38,630
198,2,DAMAGE,18,5,8,10740,943,0
198,2,SUPPORT,15,19,8,3925,10582,486
198,2,SUPPORT,2,0,3,1113,2101,362
199,1,TANK,20,4,2,5284,0,6715
199,1,DAMAGE,20,0,2,5466,0,0
199,1,DAMAGE,15,5,3,4100,0,0
199,1,SUPPORT,7,7,5,2538,2680,109
199,1,SUPPORT,7,10,3,1436,3870,659
199,2,TANK,7,1,5,3263,562,1251
199,2,DAMAGE,6,1,8,3918,267,122
199,2,DAMAGE,9,1,4,4930,0,0
199,2,SUPPORT,4,8,6,1910,3512,0
199,2,SUPPORT,2,4,6,1616,2329,0
200,1,TANK,21,5,6,10643,0,10408
200,1,DAMAGE,20,0,5,7457,0,0
200,1,DAMAGE,23,2,10,10650,0,858
200,1,SUPPORT,10,19,5,2540,9191,371
200,1,SUPPORT,11,19,6,2373,8439,578
200,2,TANK,13,1,11,6622,0,5044
200,2,DAMAGE,18,1,8,9939,1842,661
200,2,DAMAGE,13,0,7,6139,24,200
200,2,SUPPORT,16,14,7,5778,6513,630
200,2,SUPPORT,9,8,6,6302,5549,46
201,1,TANK,19,2,5,7737,810,3687
201,1,DAMAGE,17,1,4,11016,0,264
201,1,DAMAGE,13,0,7,5408,0,0
201,1,SUPPORT,17,16,4,7167,7856,0
201,1,SUPPORT,6,18,4,1916,10358,0
201,2,TANK,13,5,7,12664,0,5390
201,2,DAMAGE,15,7,4,6373,197,0
201,2,DAMAGE,14,0,7,8199,0,271
201,2,SUPPORT,9,12,3,2214,10016,0
201,2,SUPPORT,11,12,6,3633,7163,1603
202,1,TANK,16,8,3,15412,2908,4057
202,1,DAMAGE,20,0,6,12160,563,0
202,1,DAMAGE,13,9,1,7935,0,0
202,1,SUPPORT,16,17,2,5108,5379,561
202,1,SUPPORT,17,11,1,6543,7688,612
202,2,TANK,7,1,5,9011,8292,2664
202,2,DAMAGE,7,0,10,6286,372,1473
202,2,DAMAGE,2,3,9,6110,0,0
202,2,SUPPORT,4,4,5,2497,9133,0
202,2,SUPPORT,1,6,6,1601,11616,1213
203,1,TANK,20,10,8,13482,64,8317
203,1,DAMAGE,20,1,6,14374,0,219
203,1,DAMAGE,18,0,5,11049,0,1514
203,1,SUPPORT,16,21,0,4873,14126,121
203,1,SUPPORT,18,23,1,4731,14550,0
203,2,TANK,10,4,7,12909,0,8004
203,2,DAMAGE,14,1,8,13347,585,585
203,2,DAMAGE,13,1,8,13185,0,0
203,2,SUPPORT,6,13,5,2835,15718,0
203,2,SUPPORT,5,12,4,2520,15957,1415
204,1,TANK,29,4,8,16010,0,11247
204,1,DAMAGE,29,0,6,9479,0,0
204,1,DAMAGE,24,7,7,9492,1964,4461
204,1,SUPPORT,15,24,4,3619,14241,859
204,1,SUPPORT,32,23,5,7784,14161,0
204,2,TANK,15,2,9,12763,0,14603
204,2,DAMAGE,18,1,12,13589,0,95
204,2,DAMAGE,19,1,9,13754,210,106
204,2,SUPPORT,6,9,10,2297,13104,780
204,2,SUPPORT,14,15,10,4724,12764,0
205,1,TANK,30,4,5,17730,931,5679
205,1,DAMAGE,29,0,4,8323,0,0
205,1,DAMAGE,22,0,7,11450,0,813
205,1,SUPPORT,3,20,8,362,11848,35
205,1,SUPPORT,15,18,8,6460,10307,172
205,2,TANK,18,11,8,9511,459,8152
205,2,DAMAGE,22,0,5,15119,0,722
205,2,DAMAGE,14,0,10,9226,1200,39
205,2,SUPPORT,15,14,8,5672,7236,1394
205,2,SUPPORT,7,22,10,1440,12524,0
206,1,TANK,26,4,14,12656,472,7546
206,1,DAMAGE,27,0,6,10914,0,0
206,1,DAMAGE,29,8,14,13938,197,123
206,1,SUPPORT,12,19,11,4007,7399,613
206,1,SUPPORT,23,24,7,8452,11440,0
206,2,TANK,25,5,9,10287,3728,10986
206,2,DAMAGE,38,1,14,14186,0,0
206,2,DAMAGE,29,10,10,11523,1673,4418
206,2,SUPPORT,20,18,12,6476,8036,37
206,2,SUPPORT,16,33,8,2753,13621,953
207,1,TANK,24,6,2,8257,0,4471
207,1,DAMAGE,21,0,3,5511,0,0
207,1,DAMAGE,23,1,5,7261,0,863
207,1,SUPPORT,14,18,4,3244,3373,68
207,1,SUPPORT,26,14,3,4246,8550,0
207,2,TANK,13,1,7,7974,0,13220
207,2,DAMAGE,9,0,8,5377,0,1136
207,2,DAMAGE,10,2,6,6112,0,740
207,2,SUPPORT,2,9,7,644,5284,121
207,2,SUPPORT,4,6,9,1812,4799,1174
208,1,TANK,24,4,3,6414,0,11336
208,1,DAMAGE,24,0,4,7714,0,1687
208,1,DAMAGE,17,7,8,8260,0,0
208,1,SUPPORT,11,26,1,4648,4525,0
208,1,SUPPORT,15,23,1,3620,7105,473
208,2,TANK,7,2,7,4266,4065,1235
208,2,DAMAGE,6,0,11,5715,0,0
208,2,DAMAGE,11,2,9,5985,0,97
208,2,SUPPORT,4,3,6,2582,4751,0
208,2,SUPPORT,6,6,8,2264,4565,178
209,1,TANK,14,3,4,8598,653,10316
209,1,DAMAGE,23,4,7,10431,308,37
209,1,DAMAGE,17,4,8,9082,0,2243
209,1,SUPPORT,10,17,5,2957,7436,2740
209,1,SUPPORT,11,15,5,5805,5568,0
209,2,TANK,14,5,8,8526,0,6151
209,2,DAMAGE,14,0,6,6363,0,462
209,2,DAMAGE,16,1,11,8545,0,0
209,2,SUPPORT,9,10,6,3853,9306,121
209,2,SUPPORT,7,10,9,2974,8293,281
210,1,TANK,21,3,10,10603,189,5824
210,1,DAMAGE,28,1,6,12590,0,290
210,1,DAMAGE,22,1,8,11102,0,2750
210,1,SUPPORT,14,28,3,3895,11303,5273
210,1,SUPPORT,22,23,4,7796,7729,0
210,2,TANK,20,3,7,13812,0,6998
210,2,DAMAGE,21,6,9,11363,0,0
210,2,DAMAGE,16,1,11,8028,0,0
210,2,SUPPORT,5,14,12,2986,9295,720
210,2,SUPPORT,12,12,10,4073,10969,476
211,1,TANK,26,4,8,17417,0,15701
211,1,DAMAGE,25,1,10,18127,0,947
211,1,DAMAGE,24,4,15,11383,145,0
211,1,SUPPORT,17,22,10,4722,14172,1188
211,1,SUPPORT,12,23,9,4534,11241,6213
211,2,TANK,29,8,7,11939,164,21838
211,2,DAMAGE,35,2,8,21356,0,403
211,2,DAMAGE,30,2,12,9156,30,77
211,2,SUPPORT,2,34,9,1592,19422,0
211,2,SUPPORT,16,19,9,4579,14328,1321
212,1,TANK,23,6,3,9497,0,7098
212,1,DAMAGE,26,2,0,10700,0,176
212,1,DAMAGE,21,7,8,10929,243,216
212,1,SUPPORT,11,22,3,4108,13348,0
212,1,SUPPORT,28,13,4,6899,9802,0
212,2,TANK,6,0,7,13780,0,7559
212,2,DAMAGE,8,1,12,9347,207,0
212,2,DAMAGE,7,1,9,10063,247,1408
212,2,SUPPORT,7,0,6,7124,8941,538
212,2,SUPPORT,9,11,8,4447,12685,90
213,1,TANK,18,4,1,5778,2690,4714
213,1,DAMAGE,11,6,8,4352,1631,0
213,1,DAMAGE,14,0,4,5117,68,0
213,1,SUPPORT,17,8,2,3963,5022,30
213,1,SUPPORT,19,13,3,5938,5666,850
213,2,TANK,5,0,8,6265,274,3711
213,2,DAMAGE,9,0,8,4155,0,51
213,2,DAMAGE,13,1,6,6238,0,0
213,2,SUPPORT,3,9,4,2911,5002,0
213,2,SUPPORT,6,3,5,4345,4440,80
214,1,TANK,26,4,5,11815,0,13252
214,1,DAMAGE,20,1,4,6437,0,72
214,1,DAMAGE,24,3,7,9428,1751,0
214,1,SUPPORT,14,24,3,3118,7589,3293
214,1,SUPPORT,16,23,3,5039,6076,698
214,2,TANK,12,6,4,9111,0,5204
214,2,DAMAGE,13,3,9,7473,0,1104
214,2,DAMAGE,9,1,9,6585,149,1274
214,2,SUPPORT,7,9,12,3258,5213,1142
214,2,SUPPORT,6,10,6,2002,6920,0
215,1,TANK,16,3,8,11669,0,6001
215,1,DAMAGE,22,0,7,10748,0,240
215,1,DAMAGE,24,11,4,11825,378,582
215,1,SUPPORT,13,21,7,4700,10109,675
215,1,SUPPORT,24,17,6,7490,10751,0
215,2,TANK,11,4,5,7992,0,9488
215,2,DAMAGE,16,2,8,11338,0,2268
215,2,DAMAGE,22,2,10,12872,0,238
215,2,SUPPORT,12,7,9,5242,11277,1447
215,2,SUPPORT,7,18,8,1492,14391,0
216,1,TANK,15,2,5,13365,0,4225
216,1,DAMAGE,8,0,4,7439,0,268
216,1,DAMAGE,18,0,8,9153,0,1039
216,1,SUPPORT,6,18,5,1697,9541,0
216,1,SUPPORT,15,9,4,8049,6997,0
216,2,TANK,12,1,6,6004,0,19211
216,2,DAMAGE,13,0,9,7898,0,2333
216,2,DAMAGE,17,2,6,9580,452,0
216,2,SUPPORT,2,17,4,945,17308,0
216,2,SUPPORT,10,4,3,7213,7404,0
217,1,TANK,27,6,4,13675,0,14602
217,1,DAMAGE,32,0,9,12371,0,0
217,1,DAMAGE,19,0,8,9423,0,163
217,1,SUPPORT,5,29,7,3196,11124,0
217,1,SUPPORT,12,16,5,3265,11025,678
217,2,TANK,19,2,11,12796,1271,9346
217,2,DAMAGE,17,5,12,11851,0,0
217,2,DAMAGE,15,3,12,8153,0,0
217,2,SUPPORT,8,16,7,5470,5523,0
217,2,SUPPORT,1,17,6,840,12793,0
218,1,TANK,22,8,6,7339,0,8653
218,1,DAMAGE,14,0,3,8200,0,128
218,1,DAMAGE,22,2,4,7471,0,694
218,1,SUPPORT,17,11,4,5247,6953,1227
218,1,SUPPORT,20,19,5,5567,10890,0
218,2,TANK,8,0,7,9989,0,7773
218,2,DAMAGE,12,0,8,9346,416,287
218,2,DAMAGE,13,0,5,9156,362,72
218,2,SUPPORT,7,11,7,4962,7225,313
218,2,SUPPORT,4,9,8,1006,957,0
219,1,TANK,22,6,1,7726,0,3860
219,1,DAMAGE,25,2,5,8635,0,0
219,1,DAMAGE,21,8,9,10655,0,0
219,1,SUPPORT,34,3,4,12046,5605,0
219,1,SUPPORT,16,24,4,4130,7797,1012
219,2,TANK,9,6,9,7600,100,12424
219,2,DAMAGE,9,2,9,8623,14,1669
219,2,DAMAGE,9,1,15,9559,0,144
219,2,SUPPORT,12,2,9,5548,8195,0
219,2,SUPPORT,4,8,9,5097,9927,210
220,1,TANK,28,13,13,20409,0,8830
220,1,DAMAGE,40,0,5,15336,0,0
220,1,DAMAGE,39,4,14,18988,512,1164
220,1,SUPPORT,14,24,10,6116,16942,1649
220,1,SUPPORT,21,25,14,8775,15622,1939
220,2,TANK,35,14,8,22365,0,13863
220,2,DAMAGE,34,4,15,15756,451,0
220,2,DAMAGE,29,5,14,14458,253,2100
220,2,SUPPORT,2,34,14,1506,19970,116
220,2,SUPPORT,24,24,12,9230,16450,0
221,1,TANK,29,9,8,15571,0,8852
221,1,DAMAGE,26,3,4,10495,0,985
221,1,DAMAGE,28,4,14,14828,73,829
221,1,SUPPORT,27,15,7,11663,11163,0
221,1,SUPPORT,23,26,9,4908,11133,745
221,2,TANK,23,1,13,12330,687,8826
221,2,DAMAGE,25,1,11,13394,1401,287
221,2,DAMAGE,16,0,10,10333,232,794
221,2,SUPPORT,13,17,7,6034,8605,520
221,2,SUPPORT,1,21,10,618,16513,834
222,1,TANK,36,15,2,11374,0,14136
222,1,DAMAGE,20,1,6,6995,0,0
222,1,DAMAGE,26,1,7,10275,72,285
222,1,SUPPORT,14,24,4,3420,10728,1451
222,1,SUPPORT,8,22,5,1808,10581,0
222,2,TANK,14,4,10,8324,179,4524
222,2,DAMAGE,15,0,11,10389,0,406
222,2,DAMAGE,13,1,7,7880,0,0
222,2,SUPPORT,8,6,7,5513,5401,107
222,2,SUPPORT,2,7,8,2120,8845,361
223,1,TANK,19,2,5,6298,206,4572
223,1,DAMAGE,14,1,2,4969,0,0
223,1,DAMAGE,24,0,4,7150,0,0
223,1,SUPPORT,11,9,3,2839,4665,0
223,1,SUPPORT,17,12,4,4678,3793,0
223,2,TANK,13,2,5,6535,0,4184
223,2,DAMAGE,11,0,7,6539,186,0
223,2,DAMAGE,6,1,9,3235,0,72
223,2,SUPPORT,6,11,7,1791,6059,109
223,2,SUPPORT,6,11,8,1729,5192,1628
224,1,TANK,19,3,5,10288,0,16585
224,1,DAMAGE,18,2,4,7961,0,0
224,1,DAMAGE,25,3,7,11372,336,2020
224,1,SUPPORT,4,10,5,3158,10842,3210
224,1,SUPPORT,9,11,4,4271,10937,767
224,2,TANK,16,3,5,11438,298,9913
224,2,DAMAGE,10,3,7,9771,75,1139
224,2,DAMAGE,13,3,9,11152,0,863
224,2,SUPPORT,1,15,6,684,10510,0
224,2,SUPPORT,9,5,5,7327,6994,83
225,1,TANK,17,4,3,11748,0,9376
225,1,DAMAGE,15,1,2,7065,0,0
225,1,DAMAGE,19,4,5,9122,1504,2685
225,1,SUPPORT,3,20,4,306,13018,750
225,1,SUPPORT,12,13,8,4353,7153,369
226,1,TANK,24,10,2,7525,0,5557
226,1,DAMAGE,26,0,3,9646,408,0
226,1,DAMAGE,13,2,4,6770,0,169
226,1,SUPPORT,10,16,1,3793,4985,41
226,1,SUPPORT,2,19,4,257,8013,0
226,2,TANK,11,1,4,9207,0,9737
226,2,DAMAGE,2,0,8,4426,1028,474
226,2,DAMAGE,6,0,9,8318,0,2357
226,2,SUPPORT,0,8,6,0,6626,0
226,2,SUPPORT,3,6,7,3154,6293,321
227,1,TANK,27,6,4,13493,8400,2243
227,1,DAMAGE,22,1,6,16537,0,1347
227,1,DAMAGE,23,7,8,12602,508,634
227,1,SUPPORT,18,20,1,5395,11595,274
227,1,SUPPORT,17,22,5,6128,9485,266
227,2,TANK,12,5,12,15181,2167,11227
227,2,DAMAGE,12,0,9,13360,61,2414
227,2,DAMAGE,11,0,8,9974,968,2
227,2,SUPPORT,10,14,8,3976,10635,1262
227,2,SUPPORT,1,12,8,1061,14065,348
228,1,TANK,17,4,2,10947,0,11343
228,1,DAMAGE,16,2,9,7229,0,236
228,1,DAMAGE,14,0,5,9587,1093,0
228,1,SUPPORT,14,15,7,4775,11736,0
228,1,SUPPORT,10,11,7,3216,8045,1293
228,2,TANK,17,3,3,7544,0,12524
228,2,DAMAGE,19,1,6,15314,1704,0
228,2,DAMAGE,18,1,8,9296,0,218
228,2,SUPPORT,18,11,4,5842,5747,232
228,2,SUPPORT,0,22,7,280,13095,0
229,1,TANK,12,2,3,5945,0,10208
229,1,DAMAGE,19,0,3,8167,179,677
229,1,DAMAGE,14,2,6,4391,0,1161
229,1,SUPPORT,4,14,3,635,5246,0
229,1,SUPPORT,13,5,4,3446,3740,0
229,2,TANK,14,3,3,5666,1167,5652
229,2,DAMAGE,12,0,7,4583,1153,0
229,2,DAMAGE,11,0,6,4902,346,261
229,2,SUPPORT,3,3,5,1523,4317,64
229,2,SUPPORT,5,4,6,2354,3006,49
230,1,TANK,22,6,6,10495,0,13038
230,1,DAMAGE,31,3,7,12838,0,0
230,1,DAMAGE,29,0,3,13445,0,433
230,1,SUPPORT,11,25,6,2195,9616,828
230,1,SUPPORT,4,31,3,1354,11003,0
230,2,TANK,12,5,9,10466,698,4731
230,2,DAMAGE,16,2,9,9409,0,0
230,2,DAMAGE,10,0,14,9018,1668,0
230,2,SUPPORT,0,15,5,0,13366,0
230,2,SUPPORT,8,7,7,5651,4836,863
231,1,TANK,42,9,7,19249,0,27803
231,1,DAMAGE,42,13,12,15743,130,0
231,1,DAMAGE,36,3,20,20688,877,549
231,1,SUPPORT,19,29,12,4144,15951,2436
231,1,SUPPORT,36,25,9,12157,17363,236
231,2,TANK,33,8,14,15692,1075,13871
231,2,DAMAGE,35,3,15,23921,0,823
231,2,DAMAGE,26,6,14,21236,0,0
231,2,SUPPORT,10,27,13,5973,16449,1774
231,2,SUPPORT,4,30,12,1144,22249,0
232,1,TANK,17,2,3,12474,0,19471
232,1,DAMAGE,15,0,7,12063,0,137
232,1,DAMAGE,14,0,6,9223,1313,259
232,1,SUPPORT,14,14,4,4264,9201,3353
232,1,SUPPORT,10,10,5,3120,7943,540
232,2,TANK,10,2,5,7582,0,13462
232,2,DAMAGE,15,0,5,12988,987,0
232,2,DAMAGE,17,0,8,10546,0,608
232,2,SUPPORT,4,13,6,1205,11531,991
232,2,SUPPORT,4,16,6,3261,11645,1753
233,1,TANK,45,14,8,22126,0,9759
233,1,DAMAGE,45,4,13,19546,0,578
233,1,DAMAGE,33,1,20,13883,0,2251
233,1,SUPPORT,17,39,9,5165,16428,776
233,1,SUPPORT,22,39,8,5408,15002,650
233,2,TANK,23,4,14,15884,53,18630
233,2,DAMAGE,30,1,20,12727,0,3409
233,2,DAMAGE,28,8,15,12779,723,302
233,2,SUPPORT,31,18,14,11504,17880,0
233,2,SUPPORT,26,23,14,8820,13653,619
234,1,TANK,23,16,3,6405,0,7996
234,1,DAMAGE,23,6,10,7585,163,0
