INDEX,TEAM,ROLE,E,A,D,DMG,H,MIT
347,2,SUPPORT,19,22,4,5572,14918,0
347,2,SUPPORT,12,11,10,4189,6226,284
348,1,TANK,25,5,7,11611,0,7151
348,1,DAMAGE,19,5,9,13114,0,289
348,1,DAMAGE,21,7,7,8695,1868,0
348,1,SUPPORT,4,14,9,3545,8492,1211
348,1,SUPPORT,16,7,4,5443,7352,0
348,2,TANK,23,4,6,12149,0,17361
348,2,DAMAGE,21,0,11,14522,0,1354
348,2,DAMAGE,23,7,7,15586,224,0
348,2,SUPPORT,16,18,8,5266,11698,668
348,2,SUPPORT,5,18,8,2813,10414,258
349,1,TANK,33,6,14,18508,579,8746
349,1,DAMAGE,43,8,20,16326,225,1025
349,1,DAMAGE,35,5,23,16372,100,804
349,1,SUPPORT,1,39,12,49,20239,0
349,2,TANK,47,10,13,19552,141,9217
349,2,DAMAGE,47,6,16,18147,230,3625
349,2,DAMAGE,55,10,11,19458,0,315
349,2,SUPPORT,19,26,11,6875,8979,833
349,2,SUPPORT,10,41,10,1702,18852,1597
350,1,TANK,12,3,8,9088,0,9636
350,1,DAMAGE,15,0,2,6612,0,0
350,1,DAMAGE,11,1,14,9347,1723,0
350,1,SUPPORT,9,12,10,4444,11988,264
350,1,SUPPORT,8,9,9,3631,12015,671
350,2,TANK,30,9,7,11065,0,21270
350,2,DAMAGE,22,2,3,16682,0,42
350,2,DAMAGE,26,5,5,10773,802,5617
350,2,SUPPORT,18,19,5,5102,7642,209
350,2,SUPPORT,13,13,4,3504,10578,0
351,1,TANK,8,1,9,8229,124,4342
351,1,DAMAGE,8,1,10,6426,379,834
351,1,DAMAGE,7,1,8,6487,235,103
351,1,SUPPORT,4,9,4,2933,6116,0
351,1,SUPPORT,6,7,8,4782,4433,131
351,2,TANK,18,2,1,6828,4165,654
351,2,DAMAGE,26,0,4,8683,1,3882
351,2,DAMAGE,16,0,4,7320,0,366
351,2,SUPPORT,10,23,3,3455,7778,114
351,2,SUPPORT,15,15,4,2963,6248,382
352,1,TANK,15,3,8,9853,0,5061
352,1,DAMAGE,11,2,12,8099,0,38
352,1,DAMAGE,13,0,14,6364,0,0
352,1,SUPPORT,3,9,8,2001,10434,242
352,1,SUPPORT,10,13,6,4396,7982,536
352,2,TANK,23,6,7,9053,0,2749
352,2,DAMAGE,27,0,4,10980,0,1214
352,2,DAMAGE,24,11,6,8500,0,0
352,2,SUPPORT,22,25,5,8484,6286,0
352,2,SUPPORT,13,18,3,3800,8959,690
353,1,TANK,26,5,12,15030,0,9397
353,1,DAMAGE,18,0,9,8630,0,0
353,1,DAMAGE,17,0,17,9169,119,580
353,1,SUPPORT,0,27,10,300,14135,0
353,1,SUPPORT,4,16,10,2353,8049,0
353,2,TANK,32,13,5,13794,0,9015
353,2,DAMAGE,25,5,7,11243,661,0
353,2,DAMAGE,39,0,7,13495,0,2062
353,2,SUPPORT,10,25,7,3105,7639,572
353,2,SUPPORT,23,25,8,3555,10542,0
354,1,TANK,15,4,13,9604,0,16718
354,1,DAMAGE,23,0,20,12490,125,2753
354,1,DAMAGE,18,6,13,13925,0,966
354,1,SUPPORT,26,14,9,7153,11283,0
354,1,SUPPORT,10,17,11,4216,15088,60
354,2,TANK,41,9,7,17032,0,12974
354,2,DAMAGE,29,0,12,10943,0,1061
354,2,DAMAGE,43,7,7,19980,0,0
354,2,SUPPORT,21,21,5,4529,11559,600
354,2,SUPPORT,26,34,9,7020,13074,340
355,1,TANK,12,2,11,6410,0,5599
355,1,DAMAGE,16,0,7,7714,0,639
355,1,DAMAGE,12,2,12,8871,502,817
355,1,SUPPORT,11,11,9,3476,7155,101
355,1,SUPPORT,18,5,11,6919,5149,0
355,2,TANK,35,5,7,8710,0,19247
355,2,DAMAGE,27,3,6,10332,45,618
355,2,DAMAGE,36,3,6,13218,0,0
355,2,SUPPORT,12,20,4,5586,6354,694
355,2,SUPPORT,1,25,6,40,10750,0
356,1,TANK,9,0,6,8282,0,4494
356,1,DAMAGE,7,6,5,5465,0,0
356,1,DAMAGE,5,2,8,4658,924,208
356,1,SUPPORT,5,3,7,3423,4146,0
356,1,SUPPORT,1,5,7,1285,5917,1238
356,2,TANK,23,6,3,9385,0,7091
356,2,DAMAGE,17,0,3,5184,0,0
356,2,DAMAGE,17,2,3,7007,0,587
356,2,SUPPORT,11,18,3,2712,6423,717
356,2,SUPPORT,8,15,3,2233,7352,0
357,1,TANK,4,0,8,4641,0,15951
357,1,DAMAGE,6,2,6,6281,0,0
357,1,DAMAGE,5,0,8,5079,0,29
357,1,SUPPORT,7,3,8,3575,8040,0
357,1,SUPPORT,4,2,7,2660,7462,693
357,2,TANK,21,5,2,9703,95,7125
357,2,DAMAGE,19,1,3,9338,33,509
357,2,DAMAGE,19,1,5,7787,131,339
357,2,SUPPORT,12,17,2,4059,6014,334
357,2,SUPPORT,6,12,2,1701,5494,327
358,1,TANK,28,4,7,14094,1920,6020
358,1,DAMAGE,23,0,3,9040,0,0
358,1,DAMAGE,29,4,7,13679,78,550
358,1,SUPPORT,14,27,8,6308,7585,2223
358,2,TANK,22,8,10,10973,1151,5617
358,2,DAMAGE,12,0,11,10756,655,605
358,2,DAMAGE,20,4,7,10114,290,16
358,2,SUPPORT,1,17,9,867,14641,0
358,2,SUPPORT,12,15,8,3921,11197,1632
359,1,TANK,29,7,5,11797,0,20956
359,1,DAMAGE,17,0,10,11038,120,0
359,1,DAMAGE,23,8,6,9215,55,0
359,1,SUPPORT,7,9,9,4058,7986,676
359,1,SUPPORT,19,19,8,7533,8688,0
359,2,TANK,21,3,8,12085,0,9107
359,2,DAMAGE,17,2,8,9282,0,2046
359,2,DAMAGE,18,0,12,9777,0,245
359,2,SUPPORT,8,17,11,2882,10701,907
359,2,SUPPORT,11,17,7,5462,9468,0
360,1,TANK,9,3,8,8079,5327,2554
360,1,DAMAGE,7,0,1,4062,0,0
360,1,DAMAGE,10,0,7,9625,541,315
360,1,SUPPORT,9,5,8,5460,4200,158
360,1,SUPPORT,11,11,2,5509,4670,0
360,2,TANK,10,1,4,6854,5455,1006
360,2,DAMAGE,12,1,4,5713,35,116
360,2,DAMAGE,21,3,3,11505,0,833
360,2,SUPPORT,6,11,3,2449,8242,688
360,2,SUPPORT,7,10,3,3541,8060,0
361,1,TANK,3,0,4,4165,0,5996
361,1,DAMAGE,6,0,6,3360,0,38
361,1,DAMAGE,1,0,6,4072,0,228
361,1,SUPPORT,2,2,4,1933,4679,100
361,1,SUPPORT,1,2,4,1708,3688,0
361,2,TANK,12,5,1,6273,0,3329
361,2,DAMAGE,15,0,0,6348,253,1907
361,2,DAMAGE,9,2,2,4002,746,645
361,2,SUPPORT,3,7,3,433,4625,218
361,2,SUPPORT,5,11,2,1087,3601,1552
362,1,TANK,9,2,7,7481,0,17243
362,1,DAMAGE,14,0,6,7300,0,0
362,1,DAMAGE,17,0,11,12181,0,534
362,1,SUPPORT,4,14,9,2698,8485,296
362,1,SUPPORT,12,6,8,5458,13286,593
362,2,TANK,24,4,5,14458,0,24156
362,2,DAMAGE,17,2,6,10525,48,2076
362,2,DAMAGE,19,6,5,10794,0,0
362,2,SUPPORT,7,23,3,3598,12814,0
362,2,SUPPORT,13,16,2,7086,9425,715
363,1,TANK,9,0,11,11023,2759,10173
363,1,DAMAGE,9,1,6,11416,0,818
363,1,DAMAGE,9,0,17,6906,71,2423
363,1,SUPPORT,7,6,6,5190,6378,845
363,1,SUPPORT,4,7,7,3095,6725,0
363,2,TANK,31,5,2,11434,220,9326
363,2,DAMAGE,22,2,5,8633,0,0
363,2,DAMAGE,29,14,3,8582,651,0
363,2,SUPPORT,18,16,8,6589,7649,0
363,2,SUPPORT,13,23,3,3394,14802,867
364,1,TANK,24,13,8,11928,1275,16724
364,1,DAMAGE,21,8,9,12543,2003,9897
364,1,DAMAGE,23,5,12,13261,0,365
364,1,SUPPORT,20,22,6,5458,15367,2232
364,1,SUPPORT,19,22,12,5961,10627,1522
364,2,TANK,21,6,10,8316,101,10460
364,2,DAMAGE,27,1,10,14968,170,3044
364,2,DAMAGE,27,4,8,18164,0,123
364,2,SUPPORT,13,19,5,5342,12410,1336
364,2,SUPPORT,19,29,6,7796,14320,8656
365,1,TANK,13,0,11,7151,1193,2932
365,1,DAMAGE,20,0,4,6811,0,0
365,1,DAMAGE,19,0,9,13323,0,0
365,1,SUPPORT,14,10,3,4109,5807,0
365,1,SUPPORT,13,15,5,4315,6625,419
365,2,TANK,12,1,5,7195,0,9035
365,2,DAMAGE,15,1,10,6577,322,516
365,2,DAMAGE,21,1,8,9758,1387,24
365,2,SUPPORT,15,15,4,4248,9742,0
365,2,SUPPORT,14,17,6,3848,8135,0
366,1,TANK,17,3,14,14814,0,8516
366,1,DAMAGE,21,0,8,10076,0,0
366,1,DAMAGE,16,0,15,8575,2843,0
366,1,SUPPORT,12,16,11,5467,6790,818
366,1,SUPPORT,13,18,15,4640,12930,0
366,2,TANK,48,14,8,17684,187,8368
366,2,DAMAGE,25,2,9,10045,108,1134
366,2,DAMAGE,30,1,7,11320,0,16
366,2,SUPPORT,33,33,5,6306,11528,0
366,2,SUPPORT,13,30,6,5748,8729,5
367,1,TANK,12,2,10,9788,0,10236
367,1,DAMAGE,16,1,10,8574,607,683
367,1,DAMAGE,21,0,11,10223,0,0
367,1,SUPPORT,12,11,7,4835,6811,432
367,1,SUPPORT,11,14,8,6207,8222,0
367,2,TANK,19,3,5,11505,382,12734
367,2,DAMAGE,15,0,11,6170,0,182
367,2,DAMAGE,29,1,8,14130,0,497
367,2,SUPPORT,13,20,4,2321,13838,0
367,2,SUPPORT,13,11,4,3697,9005,606
368,1,TANK,11,5,12,8979,68,4764
368,1,DAMAGE,17,0,9,6729,0,0
368,1,DAMAGE,12,4,11,8133,837,965
368,1,SUPPORT,7,14,12,2651,8667,1319
368,1,SUPPORT,9,10,12,3462,6101,3413
368,2,TANK,25,7,4,8874,205,5058
368,2,DAMAGE,34,0,5,9885,88,971
368,2,DAMAGE,31,3,5,11181,0,0
368,2,SUPPORT,16,20,6,5028,5164,862
368,2,SUPPORT,26,14,4,5901,8551,0
369,1,TANK,25,4,9,14809,5,22460
369,1,DAMAGE,29,0,7,10531,0,0
369,1,DAMAGE,23,5,19,10909,0,1176
369,1,SUPPORT,9,14,13,4605,9005,1213
369,1,SUPPORT,9,19,13,4648,9747,2563
369,2,TANK,45,7,6,15725,675,7779
369,2,DAMAGE,29,2,13,10631,0,74
369,2,DAMAGE,13,1,13,9550,31,306
369,2,SUPPORT,16,12,7,7345,6594,0
369,2,SUPPORT,29,28,8,6441,12540,0
370,1,TANK,14,8,8,9354,0,7573
370,1,DAMAGE,18,1,8,9087,0,99
370,1,DAMAGE,15,0,8,6495,98,744
370,1,SUPPORT,7,14,6,2020,10181,0
370,1,SUPPORT,10,9,6,4008,5123,452
370,2,TANK,22,4,5,8901,0,9877
370,2,DAMAGE,20,0,7,8643,333,1130
370,2,DAMAGE,18,9,8,7243,75,0
370,2,SUPPORT,12,9,4,3763,7659,578
370,2,SUPPORT,13,22,5,2825,7793,516
371,1,TANK,20,3,8,12078,790,23487
371,1,DAMAGE,18,1,15,10519,477,936
371,1,DAMAGE,23,4,11,15275,0,0
371,1,SUPPORT,10,14,10,6511,12479,679
371,1,SUPPORT,16,17,10,6717,10892,674
371,2,TANK,25,5,10,13289,0,19034
371,2,DAMAGE,29,1,8,10942,521,3266
371,2,DAMAGE,32,0,7,16450,0,0
371,2,SUPPORT,13,21,6,3929,20126,1072
371,2,SUPPORT,25,25,8,8644,8465,0
372,1,TANK,29,7,11,18038,51,15271
372,1,DAMAGE,36,0,9,11028,0,0
372,1,DAMAGE,26,1,18,10487,1846,1061
372,1,SUPPORT,33,31,10,9068,12114,141
372,1,SUPPORT,24,13,7,5685,9422,0
372,2,TANK,33,4,10,13499,769,19683
372,2,DAMAGE,34,0,14,14051,663,315
372,2,DAMAGE,23,0,10,13244,0,917
372,2,SUPPORT,9,16,8,3920,14214,920
372,2,SUPPORT,21,18,11,7407,11871,7264
373,1,TANK,14,2,6,8502,6,12247
373,1,DAMAGE,18,1,8,9454,53,404
373,1,DAMAGE,20,0,6,13378,0,0
373,1,SUPPORT,5,12,5,4193,9255,285
373,1,SUPPORT,17,10,12,6971,10230,0
373,2,TANK,22,11,4,11267,0,13400
373,2,DAMAGE,24,0,8,10613,121,2153
373,2,DAMAGE,20,8,7,6220,1898,0
373,2,SUPPORT,11,23,7,5568,11032,0
373,2,SUPPORT,8,17,4,5175,12496,674
374,1,TANK,8,0,5,6747,0,12518
374,1,DAMAGE,8,0,13,5376,0,75
374,1,DAMAGE,10,0,7,9451,0,1811
374,1,SUPPORT,4,8,4,2253,10026,0
374,1,SUPPORT,11,7,7,6015,5801,0
374,2,TANK,22,4,2,10321,901,4127
374,2,DAMAGE,20,6,3,8696,533,0
374,2,DAMAGE,16,3,6,9715,0,0
374,2,SUPPORT,8,18,4,1760,6702,0
374,2,SUPPORT,9,11,3,3582,8523,317
375,1,TANK,22,8,15,12605,4047,9109
375,1,DAMAGE,25,0,11,9776,0,0
375,1,DAMAGE,34,0,9,14984,253,3734
375,1,SUPPORT,4,15,16,939,9893,664
375,1,SUPPORT,14,18,9,7872,12944,469
375,2,TANK,33,10,8,17456,1288,11656
375,2,DAMAGE,34,1,8,16134,2750,0
375,2,DAMAGE,24,1,10,10643,0,616
375,2,SUPPORT,31,28,11,9227,7464,844
375,2,SUPPORT,14,19,10,4185,10872,0
376,1,TANK,24,3,20,14935,0,14174
376,1,DAMAGE,19,0,5,9006,0,0
376,1,DAMAGE,26,0,10,12320,192,734
376,1,SUPPORT,17,16,11,5799,12535,0
376,1,SUPPORT,12,14,8,4777,10190,1210
376,2,TANK,25,6,9,12024,549,14609
376,2,DAMAGE,28,2,11,9202,758,3775
376,2,DAMAGE,27,9,11,14612,0,1349
376,2,SUPPORT,27,14,7,10800,8813,176
376,2,SUPPORT,20,23,7,4902,12711,927
377,1,TANK,12,4,11,5479,555,3235
377,1,DAMAGE,11,0,4,7648,0,0
377,1,DAMAGE,17,0,7,8687,0,96
377,1,SUPPORT,6,10,8,2343,4600,552
377,1,SUPPORT,9,7,7,2464,4659,0
377,2,TANK,18,3,6,4856,791,2894
377,2,DAMAGE,20,4,7,9647,0,217
377,2,DAMAGE,25,8,4,9728,86,1476
377,2,SUPPORT,8,11,5,836,7495,380
377,2,SUPPORT,10,17,2,2659,7026,232
378,1,TANK,25,6,7,10870,0,14506
378,1,DAMAGE,22,0,7,8972,0,0
378,1,DAMAGE,13,4,15,9701,943,116
378,1,SUPPORT,11,14,11,5054,8145,1867
378,1,SUPPORT,16,13,7,6951,7995,813
378,2,TANK,26,1,8,12991,936,5782
378,2,DAMAGE,19,2,6,9458,1175,0
378,2,DAMAGE,19,1,9,7520,833,51
378,2,SUPPORT,13,18,7,4787,10016,1178
378,2,SUPPORT,11,20,6,6042,850,677
379,1,DAMAGE,18,0,6,6682,0,0
379,1,DAMAGE,17,0,9,7939,75,225
379,1,SUPPORT,12,8,7,3453,5710,0
379,1,SUPPORT,10,8,7,4005,3092,1339
379,2,TANK,9,0,5,5132,1881,8377
379,2,DAMAGE,14,1,8,6213,0,137
379,2,DAMAGE,19,2,5,9146,0,2490
379,2,SUPPORT,13,13,5,2596,6069,1199
379,2,SUPPORT,11,15,6,2967,7338,811
380,1,TANK,9,2,9,7360,219,7558
380,1,DAMAGE,15,0,6,5031,0,0
380,1,DAMAGE,12,0,12,8228,199,22
380,1,SUPPORT,4,9,13,2930,5943,93
380,1,SUPPORT,7,6,7,3760,5647,0
380,2,TANK,26,3,3,9102,429,13216
380,2,DAMAGE,29,2,5,14358,0,162
380,2,DAMAGE,22,3,5,8164,1012,331
380,2,SUPPORT,7,18,5,1357,6417,0
380,2,SUPPORT,10,19,4,1858,7839,156
381,1,TANK,9,2,3,7364,0,3543
381,1,DAMAGE,6,0,3,4480,0,0
381,1,DAMAGE,6,1,6,4635,210,75
381,1,SUPPORT,6,6,5,1624,4313,618
381,1,SUPPORT,6,5,5,3292,6302,0
381,2,TANK,9,2,2,8967,47,6831
381,2,DAMAGE,17,0,4,6238,120,481
381,2,DAMAGE,12,0,6,4571,0,0
381,2,SUPPORT,5,10,2,1361,5888,435
381,2,SUPPORT,2,7,2,873,4370,0
382,1,TANK,6,3,6,7823,0,3234
382,1,DAMAGE,5,0,3,4662,0,0
382,1,DAMAGE,6,0,8,7492,726,0
382,1,SUPPORT,0,5,6,3299,6997,0
382,1,SUPPORT,5,3,4,4355,3332,352
382,2,TANK,16,8,3,7891,513,5898
382,2,DAMAGE,11,2,2,6730,0,0
382,2,DAMAGE,20,3,3,7533,0,137
382,2,SUPPORT,0,6,3,1025,8234,233
382,2,SUPPORT,1,10,2,750,8156,0
383,1,TANK,18,4,7,12866,0,8773
383,1,DAMAGE,12,0,8,5660,0,0
383,1,DAMAGE,8,2,11,4243,843,1216
383,1,SUPPORT,8,10,6,2466,9268,1638
383,1,SUPPORT,11,7,8,4477,5709,0
383,2,TANK,19,1,5,8100,0,12680
383,2,DAMAGE,26,0,5,7897,0,0
383,2,DAMAGE,12,0,7,6408,822,81
383,2,SUPPORT,19,15,5,7218,4881,0
383,2,SUPPORT,22,25,3,4815,10519,0
384,1,TANK,25,7,13,9471,0,15113
384,1,DAMAGE,31,0,5,9139,0,0
384,1,DAMAGE,22,5,13,7800,24,0
384,1,SUPPORT,10,18,11,4273,8705,1034
384,1,SUPPORT,17,17,9,7407,6731,79
384,2,TANK,25,10,4,10399,1553,4083
384,2,DAMAGE,38,3,8,15937,525,77
384,2,DAMAGE,21,1,13,11429,1654,307
384,2,SUPPORT,22,22,6,5669,8967,0
384,2,SUPPORT,16,16,10,3650,5512,492
385,1,TANK,5,0,7,4212,2754,852
385,1,DAMAGE,8,0,3,4559,0,0
385,1,DAMAGE,2,0,7,3386,158,154
385,1,SUPPORT,3,2,1,4763,2939,336
385,1,SUPPORT,2,1,6,3840,2726,26
385,2,TANK,9,1,1,6128,0,3220
385,2,DAMAGE,12,2,2,4352,72,420
385,2,DAMAGE,13,0,3,6047,0,0
385,2,SUPPORT,11,4,1,4180,5255,381
385,2,SUPPORT,5,10,3,827,6026,840
386,1,TANK,19,6,10,12669,1890,6627
386,1,DAMAGE,20,1,10,10192,487,220
386,1,DAMAGE,19,3,8,8961,0,156
386,1,SUPPORT,10,18,1,3496,7004,747
386,1,SUPPORT,6,17,5,2694,7514,0
386,2,TANK,15,5,10,10032,143,9183
386,2,DAMAGE,21,0,7,7987,618,0
386,2,DAMAGE,23,2,6,8738,350,285
386,2,SUPPORT,9,14,6,3157,8733,731
386,2,SUPPORT,13,15,5,5185,8270,0
387,1,TANK,22,9,5,7743,1209,18180
387,1,DAMAGE,15,2,8,7185,23,1231
387,1,DAMAGE,17,5,5,7169,460,0
387,1,SUPPORT,10,10,10,3529,6414,2271
387,1,SUPPORT,11,15,6,4601,8800,1401
387,2,TANK,24,5,6,11095,329,9263
387,2,DAMAGE,20,3,7,9113,188,876
387,2,DAMAGE,22,0,4,9609,0,0
387,2,SUPPORT,5,13,7,3046,7442,738
387,2,SUPPORT,7,19,3,2108,9486,0
388,1,TANK,3,0,7,5623,0,3927
388,1,DAMAGE,4,0,2,3071,0,0
388,1,DAMAGE,3,0,5,4678,0,0
388,1,SUPPORT,1,2,3,2471,3404,0
388,1,SUPPORT,2,3,5,1592,2425,546
388,2,TANK,10,2,0,3197,0,11929
388,2,DAMAGE,12,0,0,4240,0,0
388,2,DAMAGE,15,3,3,7042,0,563
388,2,SUPPORT,3,13,1,1026,9144,1191
388,2,SUPPORT,10,10,1,2544,4081,0
389,1,TANK,11,4,4,5837,153,2138
389,1,DAMAGE,10,0,6,2817,0,54
389,1,DAMAGE,7,2,7,2952,50,6
389,1,SUPPORT,6,10,4,2431,3190,0
389,1,SUPPORT,9,5,1,2901,2227,375
389,2,TANK,12,0,4,4023,0,3839
389,2,DAMAGE,12,0,3,4757,0,634
389,2,DAMAGE,10,0,4,3223,0,43
389,2,SUPPORT,6,13,2,621,4218,959
389,2,SUPPORT,8,9,3,2101,3976,400
390,1,TANK,2,0,2,4960,0,10244
390,1,DAMAGE,4,0,6,4079,0,1280
390,1,DAMAGE,0,0,6,5362,901,0
390,1,SUPPORT,0,1,6,558,3511,198
390,1,SUPPORT,3,3,4,2580,3808,0
390,2,TANK,14,5,0,5170,0,3393
390,2,DAMAGE,9,0,1,4398,0,73
390,2,DAMAGE,10,0,2,4313,0,720
390,2,SUPPORT,9,10,1,3261,6304,639
390,2,SUPPORT,2,9,1,1740,5162,2178
391,1,TANK,10,1,14,13862,0,20302
391,1,DAMAGE,11,0,4,7642,0,0
391,1,DAMAGE,12,1,15,7966,389,733
391,1,SUPPORT,5,9,10,4340,13961,298
391,1,SUPPORT,12,9,10,6920,9367,893
391,2,TANK,37,6,5,17016,0,12066
391,2,DAMAGE,26,0,6,12249,0,0
391,2,DAMAGE,30,2,2,14451,0,762
391,2,SUPPORT,17,32,4,5022,11482,0
391,2,SUPPORT,9,21,6,2526,12213,956
392,1,TANK,2,0,3,3272,0,2470
392,1,DAMAGE,1,0,6,1704,0,0
392,1,DAMAGE,1,1,5,2734,0,0
392,1,SUPPORT,1,1,3,1067,2274,0
392,1,SUPPORT,1,1,5,1673,2911,249
392,2,TANK,12,3,1,4451,0,2224
392,2,DAMAGE,6,0,1,2350,0,0
392,2,DAMAGE,11,4,1,3337,29,624
392,2,SUPPORT,11,7,0,2896,3564,450
392,2,SUPPORT,4,3,1,1160,2579,0
393,1,TANK,17,6,7,7928,0,11534
393,1,DAMAGE,19,0,5,8575,0,353
393,1,DAMAGE,16,2,8,5376,0,1089
393,1,SUPPORT,3,19,6,2372,7003,0
393,1,SUPPORT,3,9,5,1316,7051,1026
393,2,TANK,18,5,3,9476,457,5238
393,2,DAMAGE,17,2,5,6731,0,100
393,2,DAMAGE,9,0,8,7569,0,0
393,2,SUPPORT,10,16,5,3819,6325,2530
393,2,SUPPORT,8,11,4,2821,6057,936
394,1,TANK,13,3,13,9768,627,4294
394,1,DAMAGE,20,0,4,11403,0,0
394,1,DAMAGE,15,2,13,9979,0,0
394,1,SUPPORT,13,19,8,6612,7509,762
394,1,SUPPORT,12,13,6,4744,5982,507
394,2,TANK,25,5,6,9982,5216,3478
394,2,DAMAGE,23,0,5,10572,663,124
394,2,DAMAGE,24,7,8,9714,0,0
394,2,SUPPORT,7,19,5,2537,8193,0
394,2,SUPPORT,14,14,10,4905,9411,1875
395,1,TANK,18,11,12,13128,0,9911
395,1,DAMAGE,15,0,11,9297,0,651
395,1,DAMAGE,13,0,10,11734,866,764
395,1,SUPPORT,8,17,9,6533,12525,790
395,1,SUPPORT,12,9,12,4839,9342,418
395,2,TANK,36,3,5,14899,0,9642
395,2,DAMAGE,32,10,6,11299,313,2850
395,2,DAMAGE,42,1,6,16895,3339,0
395,2,SUPPORT,15,19,4,3926,12199,646
395,2,SUPPORT,13,27,7,2281,13987,0
396,1,TANK,9,3,7,8093,0,17114
396,1,DAMAGE,6,0,10,5177,483,1077
396,1,DAMAGE,4,1,9,7323,1826,0
396,1,SUPPORT,8,4,8,5388,6130,0
396,1,SUPPORT,4,6,8,1065,8626,746
396,2,TANK,23,2,1,11658,0,16041
396,2,DAMAGE,28,0,5,9115,0,0
396,2,DAMAGE,22,0,1,9055,1638,0
396,2,SUPPORT,16,21,4,6034,5859,0
396,2,SUPPORT,6,26,3,1550,10138,353
397,1,TANK,14,0,8,8442,0,6924
397,1,DAMAGE,15,0,2,6674,0,0
397,1,DAMAGE,15,1,9,6635,0,304
397,1,SUPPORT,11,7,7,6573,8088,436
397,1,SUPPORT,10,10,5,2894,6897,725
397,2,TANK,19,4,5,10380,2777,1959
397,2,DAMAGE,17,0,7,6554,0,0
397,2,DAMAGE,14,5,9,6256,0,2035
397,2,SUPPORT,8,6,5,4579,4391,1244
397,2,SUPPORT,8,7,3,3397,5762,0
398,1,TANK,11,6,6,6017,446,9361
398,1,DAMAGE,12,0,7,7702,0,0
398,1,DAMAGE,12,0,11,7849,945,100
398,1,SUPPORT,11,10,5,4632,8064,0
398,1,SUPPORT,11,9,7,4479,7770,389
398,2,TANK,19,2,4,7972,456,12598
398,2,DAMAGE,13,0,6,7579,0,0
398,2,DAMAGE,18,0,5,8822,563,2142
398,2,SUPPORT,13,12,3,5892,9674,788
398,2,SUPPORT,13,11,5,5046,6834,911
399,1,TANK,14,4,10,16964,5592,4480
399,1,DAMAGE,14,0,13,7985,20,1121
399,1,DAMAGE,14,0,12,7563,0,0
399,1,SUPPORT,12,13,11,6107,8112,0
399,1,SUPPORT,10,10,8,4408,10874,1453
399,2,TANK,33,7,6,16604,600,13913
399,2,DAMAGE,25,1,5,12934,0,0
399,2,DAMAGE,32,0,6,11940,0,0
399,2,SUPPORT,17,20,6,3869,10042,0
399,2,SUPPORT,12,28,3,3819,13548,0
400,1,TANK,11,1,4,11189,0,26690
400,1,DAMAGE,17,2,7,12621,0,0
400,1,DAMAGE,15,0,6,7688,20,1741
400,1,SUPPORT,7,10,6,2937,9983,1478
400,1,SUPPORT,2,8,8,1299,9612,279
400,2,TANK,17,2,5,11569,0,14047
400,2,DAMAGE,19,0,4,11299,0,0
400,2,DAMAGE,17,2,6,10642,0,0
400,2,SUPPORT,7,16,5,1836,13913,605
400,2,SUPPORT,14,21,3,5590,8795,0
401,1,TANK,19,4,10,12548,2347,10663
401,1,DAMAGE,15,0,3,6528,0,0
401,1,DAMAGE,15,0,9,10506,0,0
401,1,SUPPORT,12,16,10,5700,8851,3328
401,1,SUPPORT,5,9,10,3163,6599,0
401,2,TANK,28,12,3,9394,0,14228
401,2,DAMAGE,28,2,6,14240,148,498
401,2,DAMAGE,21,0,8,10311,982,1683
401,2,SUPPORT,8,22,7,1765,11726,0
401,2,SUPPORT,11,14,7,4028,10422,815
402,1,TANK,6,2,6,4952,1066,3711
402,1,DAMAGE,9,2,5,7343,0,0
402,1,DAMAGE,7,1,8,5134,187,1372
402,1,SUPPORT,6,5,4,2411,6374,0
402,1,SUPPORT,5,2,8,2025,4612,0
402,2,TANK,22,11,3,9324,1359,2524
402,2,DAMAGE,21,0,4,6350,265,638
402,2,DAMAGE,13,0,3,6637,0,0
402,2,SUPPORT,7,18,1,3498,5015,0
402,2,SUPPORT,10,13,0,1938,8492,0
403,1,TANK,16,3,9,13561,929,30410
403,1,DAMAGE,18,1,8,17968,1141,0
403,1,DAMAGE,21,0,15,11758,438,1123
403,1,SUPPORT,13,11,5,5894,17305,1936
403,1,SUPPORT,10,16,9,5561,13704,613
403,2,TANK,23,9,3,15585,1186,23202
403,2,DAMAGE,21,1,12,11262,0,87
403,2,DAMAGE,25,2,7,18744,3821,0
403,2,SUPPORT,22,18,8,11464,10180,0
403,2,SUPPORT,16,23,5,4248,17848,1864
404,1,TANK,9,1,7,10401,0,9688
404,1,DAMAGE,8,0,8,8421,1326,100
404,1,DAMAGE,13,0,9,8456,0,147
404,1,SUPPORT,9,9,7,3266,6971,0
404,1,SUPPORT,9,7,8,2933,10710,0
404,2,TANK,21,5,4,8416,747,4845
404,2,DAMAGE,20,0,4,7080,56,1506
404,2,DAMAGE,28,4,5,13368,1351,0
404,2,SUPPORT,7,22,3,3018,9949,0
404,2,SUPPORT,12,8,6,5485,7020,28
405,1,TANK,19,1,9,10806,0,17477
405,1,DAMAGE,15,0,6,8422,0,0
405,1,DAMAGE,20,0,8,8486,503,2108
405,1,SUPPORT,8,20,7,3126,9784,5189
405,1,SUPPORT,13,12,8,4159,8336,0
405,2,TANK,19,7,5,12758,0,6338
405,2,DAMAGE,19,0,8,8955,0,0
405,2,DAMAGE,25,6,7,9496,8,212
